time,open,high,low,close,tick_volume,spread,real_volume
2026-03-23 16:30:00+00:00,4486.22,4504.22,4469.86,4479.48,8477,32,0
2026-03-23 16:45:00+00:00,4479.46,4485.79,4456.7,4461.57,8294,30,0
2026-03-23 17:00:00+00:00,4461.62,4486.76,4454.53,4464.81,8456,30,0
2026-03-23 17:15:00+00:00,4464.82,4468.14,4427.51,4447.22,8405,34,0
2026-03-23 17:30:00+00:00,4447.04,4455.83,4405.64,4407.64,8397,30,0
2026-03-23 17:45:00+00:00,4407.69,4413.76,4351.04,4363.61,8674,30,0
2026-03-23 18:00:00+00:00,4363.42,4389.91,4352.67,4383.7,8676,30,0
2026-03-23 18:15:00+00:00,4383.52,4389.27,4352.43,4354.77,8400,30,0
2026-03-23 18:30:00+00:00,4354.98,4387.68,4353.51,4385.86,8276,30,0
2026-03-23 18:45:00+00:00,4385.7,4391.47,4371.3,4375.28,8332,30,0
2026-03-23 19:00:00+00:00,4375.26,4405.42,4370.76,4397.05,7813,30,0
2026-03-23 19:15:00+00:00,4397.12,4413.58,4388.4,4405.1,7636,30,0
2026-03-23 19:30:00+00:00,4405.15,4438.78,4404.0,4420.24,7807,30,0
2026-03-23 19:45:00+00:00,4419.95,4429.6,4404.46,4426.07,7020,30,0
2026-03-23 20:00:00+00:00,4426.04,4428.91,4402.07,4421.13,7637,30,0
2026-03-23 20:15:00+00:00,4421.12,4430.62,4409.43,4425.75,6925,39,0
2026-03-23 20:30:00+00:00,4425.71,4461.89,4425.4,4461.64,6912,30,0
2026-03-23 20:45:00+00:00,4461.52,4466.81,4446.29,4448.85,6011,30,0
2026-03-23 21:00:00+00:00,4448.72,4450.39,4402.84,4406.61,6461,30,0
2026-03-23 21:15:00+00:00,4406.62,4414.82,4392.77,4410.43,6589,30,0
2026-03-23 21:30:00+00:00,4410.27,4416.3,4402.14,4416.3,5330,30,0
2026-03-23 21:45:00+00:00,4416.41,4427.36,4397.06,4397.49,6817,30,0
2026-03-23 22:00:00+00:00,4399.12,4408.27,4382.74,4403.6,4409,30,0
2026-03-23 22:15:00+00:00,4403.61,4412.97,4403.61,4407.04,2593,31,0
2026-03-23 22:30:00+00:00,4407.03,4411.18,4395.98,4410.83,2527,40,0
2026-03-23 22:45:00+00:00,4410.9,4412.8,4405.01,4406.65,2347,53,0
2026-03-24 00:00:00+00:00,4413.78,4420.45,4361.35,4397.99,4223,53,0
2026-03-24 00:15:00+00:00,4397.89,4415.13,4389.24,4414.24,5061,30,0
2026-03-24 00:30:00+00:00,4414.17,4416.51,4398.34,4408.8,4503,39,0
2026-03-24 00:45:00+00:00,4408.73,4431.17,4406.5,4426.72,3707,37,0
2026-03-24 01:00:00+00:00,4426.66,4437.36,4423.41,4435.6,3996,30,0
2026-03-24 01:15:00+00:00,4435.58,4448.15,4433.5,4441.75,3947,52,0
2026-03-24 01:30:00+00:00,4441.76,4444.24,4421.7,4430.54,3955,32,0
2026-03-24 01:45:00+00:00,4430.55,4446.03,4422.07,4440.96,4591,51,0
2026-03-24 02:00:00+00:00,4440.89,4446.48,4420.09,4421.99,6400,31,0
2026-03-24 02:15:00+00:00,4422.02,4423.3,4368.69,4377.95,7441,35,0
2026-03-24 02:30:00+00:00,4378.08,4387.28,4331.18,4344.45,7767,30,0
2026-03-24 02:45:00+00:00,4344.48,4386.42,4343.09,4364.62,7343,30,0
2026-03-24 03:00:00+00:00,4364.4,4373.86,4328.39,4330.82,8539,30,0
2026-03-24 03:15:00+00:00,4330.88,4368.76,4330.83,4354.75,8115,30,0
2026-03-24 03:30:00+00:00,4354.73,4368.23,4321.35,4321.42,7981,30,0
2026-03-24 03:45:00+00:00,4321.36,4331.74,4308.04,4321.94,8175,30,0
2026-03-24 04:00:00+00:00,4321.95,4336.71,4305.8,4312.11,7879,30,0
2026-03-24 04:15:00+00:00,4312.1,4353.51,4309.45,4351.71,7344,30,0
2026-03-24 04:30:00+00:00,4352.0,4373.24,4344.31,4366.57,7879,30,0
2026-03-24 04:45:00+00:00,4366.56,4379.09,4352.14,4366.01,7288,30,0
2026-03-24 05:00:00+00:00,4366.04,4367.92,4350.06,4358.27,7099,30,0
2026-03-24 05:15:00+00:00,4358.3,4368.15,4355.52,4364.45,6621,30,0
2026-03-24 05:30:00+00:00,4364.37,4364.8,4338.45,4341.49,6302,33,0
2026-03-24 05:45:00+00:00,4341.45,4349.46,4334.89,4347.01,5409,30,0
2026-03-24 06:00:00+00:00,4346.96,4357.03,4346.29,4349.81,5149,38,0
2026-03-24 06:15:00+00:00,4349.82,4350.24,4326.5,4339.47,5789,30,0
2026-03-24 06:30:00+00:00,4339.49,4347.95,4335.84,4340.82,4774,30,0
2026-03-24 06:45:00+00:00,4340.83,4349.3,4331.92,4333.25,4576,30,0
2026-03-24 07:00:00+00:00,4333.21,4345.35,4319.62,4335.08,6247,30,0
2026-03-24 07:15:00+00:00,4335.07,4346.63,4333.79,4335.04,6091,30,0
2026-03-24 07:30:00+00:00,4334.68,4373.97,4320.76,4358.15,7836,31,0
2026-03-24 07:45:00+00:00,4358.11,4368.77,4343.44,4347.18,7197,30,0
2026-03-24 08:00:00+00:00,4347.09,4375.42,4342.71,4366.37,7311,30,0
2026-03-24 08:15:00+00:00,4366.35,4396.76,4358.64,4386.92,7146,30,0
2026-03-24 08:30:00+00:00,4386.7,4397.13,4374.41,4377.36,7306,30,0
2026-03-24 08:45:00+00:00,4377.31,4404.88,4373.06,4401.88,6955,30,0
2026-03-24 09:00:00+00:00,4401.74,4425.25,4399.6,4424.46,7270,30,0
2026-03-24 09:15:00+00:00,4424.47,4424.93,4405.89,4412.38,6976,30,0
2026-03-24 09:30:00+00:00,4412.39,4412.39,4399.78,4408.44,6084,30,0
2026-03-24 09:45:00+00:00,4408.14,4432.41,4401.64,4417.12,6476,30,0
2026-03-24 10:00:00+00:00,4417.0,4420.73,4402.06,4414.37,7196,30,0
2026-03-24 10:15:00+00:00,4414.29,4417.38,4391.06,4396.32,6831,30,0
2026-03-24 10:30:00+00:00,4396.31,4405.57,4391.5,4400.29,6073,30,0
2026-03-24 10:45:00+00:00,4400.28,4414.2,4398.32,4411.83,6648,30,0
2026-03-24 11:00:00+00:00,4412.04,4419.05,4397.28,4398.88,6426,30,0
2026-03-24 11:15:00+00:00,4398.94,4414.87,4395.91,4407.05,5404,30,0
2026-03-24 11:30:00+00:00,4407.06,4421.01,4404.96,4415.77,5290,30,0
2026-03-24 11:45:00+00:00,4415.84,4430.6,4411.99,4426.16,5034,30,0
2026-03-24 12:00:00+00:00,4426.2,4430.95,4415.05,4425.89,5550,30,0
2026-03-24 12:15:00+00:00,4425.9,4432.65,4421.28,4422.09,4933,30,0
2026-03-24 12:30:00+00:00,4422.04,4427.86,4414.52,4427.31,5520,33,0
2026-03-24 12:45:00+00:00,4427.52,4441.53,4418.74,4438.58,6057,37,0
2026-03-24 13:00:00+00:00,4438.54,4441.89,4374.95,4419.31,7715,30,0
2026-03-24 13:15:00+00:00,4419.16,4420.47,4403.22,4412.91,6507,30,0
2026-03-24 13:30:00+00:00,4412.75,4431.39,4411.23,4421.7,5668,30,0
2026-03-24 13:45:00+00:00,4421.85,4427.43,4390.54,4407.78,6630,30,0
2026-03-24 14:00:00+00:00,4407.79,4422.32,4404.68,4420.27,6669,30,0
2026-03-24 14:15:00+00:00,4420.26,4427.24,4395.66,4402.15,6621,30,0
2026-03-24 14:30:00+00:00,4402.34,4406.38,4362.18,4369.51,7550,30,0
2026-03-24 14:45:00+00:00,4369.54,4390.45,4368.91,4378.96,6990,30,0
2026-03-24 15:00:00+00:00,4378.97,4389.74,4363.98,4378.09,7847,30,0
2026-03-24 15:15:00+00:00,4378.1,4384.12,4356.49,4356.49,7314,30,0
2026-03-24 15:30:00+00:00,4356.03,4370.55,4351.26,4356.55,8135,30,0
2026-03-24 15:45:00+00:00,4356.59,4383.31,4351.34,4381.32,8066,30,0
2026-03-24 16:00:00+00:00,4381.3,4404.37,4380.53,4395.0,7891,30,0
2026-03-24 16:15:00+00:00,4394.94,4414.63,4388.73,4408.78,7761,30,0
2026-03-24 16:30:00+00:00,4408.86,4420.47,4400.34,4412.18,7875,36,0
2026-03-24 16:45:00+00:00,4412.22,4433.52,4401.14,4415.69,8341,30,0
2026-03-24 17:00:00+00:00,4415.84,4420.49,4396.16,4411.27,7916,30,0
2026-03-24 17:15:00+00:00,4411.03,4420.23,4402.93,4412.7,6442,30,0
2026-03-24 17:30:00+00:00,4412.68,4428.69,4409.83,4424.43,5791,50,0
2026-03-24 17:45:00+00:00,4424.33,4430.88,4409.1,4411.45,5909,30,0
2026-03-24 18:00:00+00:00,4411.49,4414.26,4402.38,4414.16,5566,30,0
2026-03-24 18:15:00+00:00,4414.22,4425.4,4411.48,4420.92,4922,36,0
2026-03-24 18:30:00+00:00,4420.91,4424.32,4408.54,4424.32,4819,48,0
2026-03-24 18:45:00+00:00,4424.15,4427.34,4418.23,4421.03,4796,50,0
2026-03-24 19:00:00+00:00,4420.96,4426.1,4388.13,4397.38,7036,30,0
2026-03-24 19:15:00+00:00,4397.35,4405.66,4393.95,4399.76,6902,30,0
2026-03-24 19:30:00+00:00,4398.88,4398.88,4374.8,4377.99,6084,30,0
2026-03-24 19:45:00+00:00,4378.04,4394.32,4372.11,4388.34,6118,30,0
2026-03-24 20:00:00+00:00,4388.41,4393.79,4383.86,4389.57,6804,30,0
2026-03-24 20:15:00+00:00,4389.47,4409.77,4387.26,4407.21,6996,50,0
2026-03-24 20:30:00+00:00,4407.27,4423.3,4394.57,4399.89,6542,30,0
2026-03-24 20:45:00+00:00,4399.84,4401.59,4384.17,4389.33,5384,30,0
2026-03-24 21:00:00+00:00,4389.05,4405.74,4388.35,4404.29,4028,33,0
2026-03-24 21:15:00+00:00,4404.26,4411.12,4399.84,4407.15,3907,30,0
2026-03-24 21:30:00+00:00,4407.09,4407.37,4395.09,4401.07,4069,51,0
2026-03-24 21:45:00+00:00,4401.21,4404.22,4396.51,4400.15,4053,30,0
2026-03-24 22:00:00+00:00,4399.69,4404.1,4397.16,4400.59,1794,30,0
2026-03-24 22:15:00+00:00,4400.63,4484.09,4398.91,4455.48,5830,30,0
2026-03-24 22:30:00+00:00,4455.41,4472.79,4447.11,4459.53,6776,30,0
2026-03-24 22:45:00+00:00,4459.9,4481.66,4456.22,4474.3,4506,53,0
2026-03-25 00:00:00+00:00,4471.88,4485.59,4468.12,4483.26,2840,51,0
2026-03-25 00:15:00+00:00,4483.21,4484.9,4467.97,4470.1,3208,30,0
2026-03-25 00:30:00+00:00,4470.09,4471.1,4455.77,4468.57,2980,46,0
2026-03-25 00:45:00+00:00,4468.58,4484.4,4466.85,4484.31,2944,50,0
2026-03-25 01:00:00+00:00,4484.26,4484.8,4472.36,4484.55,2439,30,0
2026-03-25 01:15:00+00:00,4484.3,4509.8,4483.09,4509.78,3420,46,0
2026-03-25 01:30:00+00:00,4509.68,4546.15,4504.33,4539.6,4532,30,0
2026-03-25 01:45:00+00:00,4539.37,4551.27,4532.01,4546.43,4587,31,0
2026-03-25 02:00:00+00:00,4546.32,4554.54,4537.42,4550.18,4382,30,0
2026-03-25 02:15:00+00:00,4550.07,4556.65,4538.69,4553.47,3252,30,0
2026-03-25 02:30:00+00:00,4553.67,4569.84,4546.44,4567.53,4569,30,0
2026-03-25 02:45:00+00:00,4567.61,4571.8,4561.8,4563.06,3286,30,0
2026-03-25 03:00:00+00:00,4563.1,4578.51,4552.23,4570.38,6421,50,0
2026-03-25 03:15:00+00:00,4570.34,4578.42,4567.96,4575.34,5160,30,0
2026-03-25 03:30:00+00:00,4575.36,4591.03,4574.18,4584.85,5254,30,0
2026-03-25 03:45:00+00:00,4584.82,4600.92,4583.42,4594.82,4801,52,0
2026-03-25 04:00:00+00:00,4594.87,4596.18,4579.78,4585.37,5333,41,0
2026-03-25 04:15:00+00:00,4585.27,4592.54,4584.54,4587.08,3300,52,0
2026-03-25 04:30:00+00:00,4587.0,4597.01,4581.09,4593.24,4507,51,0
2026-03-25 04:45:00+00:00,4593.36,4602.2,4581.67,4583.66,4723,30,0
2026-03-25 05:00:00+00:00,4583.59,4586.16,4573.09,4576.49,4280,50,0
2026-03-25 05:15:00+00:00,4576.58,4579.4,4571.85,4575.3,3774,30,0
2026-03-25 05:30:00+00:00,4575.37,4577.77,4569.67,4569.82,2696,53,0
2026-03-25 05:45:00+00:00,4569.9,4573.94,4567.51,4569.92,2710,37,0
2026-03-25 06:00:00+00:00,4569.93,4574.38,4565.52,4573.77,2113,51,0
2026-03-25 06:15:00+00:00,4573.81,4574.47,4570.98,4574.11,1707,32,0
2026-03-25 06:30:00+00:00,4574.01,4574.34,4566.07,4569.5,1659,51,0
2026-03-25 06:45:00+00:00,4569.47,4573.76,4568.02,4572.41,1297,30,0
2026-03-25 07:00:00+00:00,4572.74,4573.12,4566.65,4571.4,2072,50,0
2026-03-25 07:15:00+00:00,4571.46,4571.61,4553.69,4554.58,2703,31,0
2026-03-25 07:30:00+00:00,4554.4,4566.68,4549.37,4566.5,4516,38,0
2026-03-25 07:45:00+00:00,4566.38,4566.65,4553.59,4555.55,3269,43,0
2026-03-25 08:00:00+00:00,4555.51,4556.75,4532.98,4534.36,3905,51,0
2026-03-25 08:15:00+00:00,4534.19,4552.42,4534.19,4550.37,3819,30,0
2026-03-25 08:30:00+00:00,4550.48,4556.4,4543.89,4546.44,3270,30,0
2026-03-25 08:45:00+00:00,4546.45,4550.59,4543.04,4545.08,3242,30,0
2026-03-25 09:00:00+00:00,4545.07,4558.97,4544.49,4556.38,2729,30,0
2026-03-25 09:15:00+00:00,4556.47,4562.98,4555.82,4560.9,3122,30,0
2026-03-25 09:30:00+00:00,4560.97,4560.97,4542.7,4546.82,2947,30,0
2026-03-25 09:45:00+00:00,4546.75,4549.82,4536.94,4539.25,3023,35,0
2026-03-25 10:00:00+00:00,4539.23,4558.81,4535.74,4558.14,3686,30,0
2026-03-25 10:15:00+00:00,4558.31,4567.64,4556.96,4565.42,3661,38,0
2026-03-25 10:30:00+00:00,4565.25,4567.21,4553.19,4565.05,3626,30,0
2026-03-25 10:45:00+00:00,4565.18,4566.93,4554.95,4555.97,3218,30,0
2026-03-25 11:00:00+00:00,4555.95,4567.36,4554.15,4562.01,2679,36,0
2026-03-25 11:15:00+00:00,4562.04,4565.92,4554.65,4558.31,2779,45,0
2026-03-25 11:30:00+00:00,4558.12,4560.15,4549.29,4550.47,2912,37,0
2026-03-25 11:45:00+00:00,4550.51,4555.29,4527.67,4551.65,4614,30,0
2026-03-25 12:00:00+00:00,4551.64,4560.59,4551.08,4554.9,3312,30,0
2026-03-25 12:15:00+00:00,4554.61,4557.94,4551.35,4555.13,1609,30,0
2026-03-25 12:30:00+00:00,4555.17,4558.63,4551.0,4552.1,2670,30,0
2026-03-25 12:45:00+00:00,4552.08,4562.19,4551.67,4558.69,2596,51,0
2026-03-25 13:00:00+00:00,4558.63,4568.66,4555.91,4567.5,2921,33,0
2026-03-25 13:15:00+00:00,4567.54,4582.75,4564.25,4579.66,3144,38,0
2026-03-25 13:30:00+00:00,4579.68,4585.81,4579.68,4583.43,2908,34,0
2026-03-25 13:45:00+00:00,4583.61,4583.73,4572.33,4578.86,3765,30,0
2026-03-25 14:00:00+00:00,4578.78,4583.45,4572.76,4577.57,3937,30,0
2026-03-25 14:15:00+00:00,4577.68,4578.91,4539.96,4544.9,6134,30,0
2026-03-25 14:30:00+00:00,4544.83,4554.38,4521.61,4547.25,5806,30,0
2026-03-25 14:45:00+00:00,4547.06,4552.23,4535.95,4543.84,4235,30,0
2026-03-25 15:00:00+00:00,4543.96,4571.01,4540.99,4559.11,5977,30,0
2026-03-25 15:15:00+00:00,4559.22,4570.25,4551.29,4569.04,4945,30,0
2026-03-25 15:30:00+00:00,4569.13,4576.4,4556.54,4561.24,7879,30,0
2026-03-25 15:45:00+00:00,4561.02,4563.7,4540.71,4544.64,7294,40,0
2026-03-25 16:00:00+00:00,4544.74,4555.04,4532.81,4553.35,7010,30,0
2026-03-25 16:15:00+00:00,4553.37,4562.52,4545.99,4562.52,6375,30,0
2026-03-25 16:30:00+00:00,4562.67,4568.86,4557.25,4565.29,6023,30,0
2026-03-25 16:45:00+00:00,4565.64,4579.05,4563.83,4567.01,5500,30,0
2026-03-25 17:00:00+00:00,4567.06,4568.88,4549.59,4549.8,4760,30,0
2026-03-25 17:15:00+00:00,4549.77,4561.61,4524.88,4560.53,6446,30,0
2026-03-25 17:30:00+00:00,4560.48,4564.77,4555.28,4557.04,5533,30,0
2026-03-25 17:45:00+00:00,4557.07,4565.71,4553.45,4558.86,4923,30,0
2026-03-25 18:00:00+00:00,4558.81,4564.62,4552.49,4553.56,4532,32,0
2026-03-25 18:15:00+00:00,4553.6,4560.29,4545.07,4555.34,4717,38,0
2026-03-25 18:30:00+00:00,4554.76,4560.74,4551.08,4555.77,4360,50,0
2026-03-25 18:45:00+00:00,4555.75,4558.97,4549.71,4555.14,3173,50,0
2026-03-25 19:00:00+00:00,4555.06,4557.63,4543.26,4550.92,4147,30,0
2026-03-25 19:15:00+00:00,4551.1,4558.09,4542.63,4553.31,4204,30,0
2026-03-25 19:30:00+00:00,4553.6,4563.81,4550.22,4560.29,3664,30,0
2026-03-25 19:45:00+00:00,4560.32,4561.86,4545.57,4550.58,3247,30,0
2026-03-25 20:00:00+00:00,4550.51,4568.72,4545.27,4551.1,4430,30,0
2026-03-25 20:15:00+00:00,4550.99,4556.37,4546.06,4551.76,3867,33,0
2026-03-25 20:30:00+00:00,4551.69,4557.62,4546.91,4549.06,2689,30,0
2026-03-25 20:45:00+00:00,4548.98,4549.4,4530.7,4537.95,3592,30,0
2026-03-25 21:00:00+00:00,4537.98,4539.34,4486.99,4508.93,5583,30,0
2026-03-25 21:15:00+00:00,4508.95,4518.5,4502.7,4513.11,4989,30,0
2026-03-25 21:30:00+00:00,4512.84,4527.1,4506.18,4522.28,3647,30,0
2026-03-25 21:45:00+00:00,4522.24,4533.49,4513.47,4530.75,3445,30,0
2026-03-25 22:00:00+00:00,4530.61,4541.92,4522.86,4529.15,2757,37,0
2026-03-25 22:15:00+00:00,4529.12,4533.74,4522.23,4523.25,1883,54,0
2026-03-25 22:30:00+00:00,4523.28,4524.69,4494.68,4504.24,2844,30,0
2026-03-25 22:45:00+00:00,4504.26,4507.25,4501.34,4506.31,1973,55,0
2026-03-26 00:00:00+00:00,4510.74,4532.28,4508.97,4512.39,3390,54,0
2026-03-26 00:15:00+00:00,4512.4,4519.9,4505.51,4511.64,2537,51,0
2026-03-26 00:30:00+00:00,4511.65,4534.5,4508.03,4532.01,2309,30,0
2026-03-26 00:45:00+00:00,4532.0,4533.07,4512.39,4517.53,2727,30,0
2026-03-26 01:00:00+00:00,4517.7,4518.36,4497.55,4508.65,2461,38,0
2026-03-26 01:15:00+00:00,4508.63,4512.62,4497.12,4505.39,1947,50,0
2026-03-26 01:30:00+00:00,4505.38,4510.97,4488.88,4494.72,2700,47,0
2026-03-26 01:45:00+00:00,4494.74,4499.78,4491.26,4498.19,2601,52,0
2026-03-26 02:00:00+00:00,4498.18,4527.69,4498.05,4527.52,3459,30,0
2026-03-26 02:15:00+00:00,4527.55,4535.37,4524.13,4525.36,2671,30,0
2026-03-26 02:30:00+00:00,4525.32,4532.35,4524.67,4527.67,1772,30,0
2026-03-26 02:45:00+00:00,4527.76,4538.97,4527.22,4535.43,2070,39,0
2026-03-26 03:00:00+00:00,4535.32,4543.86,4531.13,4538.18,3929,50,0
2026-03-26 03:15:00+00:00,4538.24,4538.44,4526.68,4534.24,2881,39,0
2026-03-26 03:30:00+00:00,4534.19,4537.62,4525.97,4530.06,2366,40,0
2026-03-26 03:45:00+00:00,4530.1,4535.9,4522.25,4535.2,3175,30,0
2026-03-26 04:00:00+00:00,4535.29,4535.58,4527.49,4531.08,2750,52,0
2026-03-26 04:15:00+00:00,4531.09,4532.8,4524.78,4528.04,2074,46,0
2026-03-26 04:30:00+00:00,4527.43,4530.42,4511.81,4519.48,3240,49,0
2026-03-26 04:45:00+00:00,4519.29,4521.1,4505.66,4508.91,3013,43,0
2026-03-26 05:00:00+00:00,4508.86,4511.56,4501.72,4511.25,3085,30,0
2026-03-26 05:15:00+00:00,4511.2,4513.67,4499.77,4506.56,2911,30,0
2026-03-26 05:30:00+00:00,4506.55,4518.79,4506.35,4515.61,1828,31,0
2026-03-26 05:45:00+00:00,4515.6,4516.88,4510.36,4516.6,1160,50,0
2026-03-26 06:00:00+00:00,4516.72,4518.93,4511.64,4518.28,1505,48,0
2026-03-26 06:15:00+00:00,4518.29,4522.02,4515.94,4520.85,1504,43,0
2026-03-26 06:30:00+00:00,4520.86,4522.46,4516.62,4518.0,1184,30,0
2026-03-26 06:45:00+00:00,4517.97,4524.33,4517.9,4520.35,1708,30,0
2026-03-26 07:00:00+00:00,4520.37,4522.2,4507.55,4508.44,2375,30,0
2026-03-26 07:15:00+00:00,4508.45,4511.07,4489.19,4493.51,2684,30,0
2026-03-26 07:30:00+00:00,4493.52,4495.66,4479.9,4483.07,5052,30,0
2026-03-26 07:45:00+00:00,4483.0,4484.16,4438.5,4438.71,5935,33,0
2026-03-26 08:00:00+00:00,4438.76,4450.63,4418.46,4420.78,6745,30,0
2026-03-26 08:15:00+00:00,4421.16,4441.12,4415.69,4439.99,5683,30,0
2026-03-26 08:30:00+00:00,4440.01,4447.77,4430.43,4447.28,4684,30,0
2026-03-26 08:45:00+00:00,4447.49,4459.36,4444.03,4456.03,4711,43,0
2026-03-26 09:00:00+00:00,4456.01,4460.53,4442.91,4447.6,4406,39,0
2026-03-26 09:15:00+00:00,4447.7,4451.53,4438.87,4448.5,3635,30,0
2026-03-26 09:30:00+00:00,4448.0,4463.6,4447.55,4460.2,3909,30,0
2026-03-26 09:45:00+00:00,4460.24,4462.85,4450.35,4452.63,4002,42,0
2026-03-26 10:00:00+00:00,4452.24,4459.11,4440.09,4445.02,4725,30,0
2026-03-26 10:15:00+00:00,4445.01,4447.25,4425.11,4428.21,5072,30,0
2026-03-26 10:30:00+00:00,4428.24,4438.15,4412.32,4419.48,5256,36,0
2026-03-26 10:45:00+00:00,4419.53,4439.74,4418.27,4427.52,4824,30,0
2026-03-26 11:00:00+00:00,4427.38,4434.56,4418.22,4430.53,4460,30,0
2026-03-26 11:15:00+00:00,4430.51,4436.88,4425.04,4432.06,3739,30,0
2026-03-26 11:30:00+00:00,4432.09,4432.09,4414.4,4423.99,4484,39,0
2026-03-26 11:45:00+00:00,4423.96,4427.85,4416.95,4423.61,3503,30,0
2026-03-26 12:00:00+00:00,4423.6,4428.83,4417.1,4424.82,3168,30,0
2026-03-26 12:15:00+00:00,4424.8,4447.95,4424.48,4441.81,3525,44,0
2026-03-26 12:30:00+00:00,4441.63,4444.18,4423.47,4428.59,3812,30,0
2026-03-26 12:45:00+00:00,4428.51,4447.26,4425.31,4443.5,3645,30,0
2026-03-26 13:00:00+00:00,4443.46,4448.41,4440.11,4441.73,3332,30,0
2026-03-26 13:15:00+00:00,4441.77,4456.42,4439.38,4443.1,3570,30,0
2026-03-26 13:30:00+00:00,4443.15,4451.68,4437.88,4440.58,3959,30,0
2026-03-26 13:45:00+00:00,4440.62,4442.5,4418.92,4422.96,4503,30,0
2026-03-26 14:00:00+00:00,4423.31,4445.5,4416.42,4441.76,4899,30,0
2026-03-26 14:15:00+00:00,4441.78,4445.2,4433.59,4438.34,3558,30,0
2026-03-26 14:30:00+00:00,4438.21,4444.73,4431.98,4435.78,4023,30,0
2026-03-26 14:45:00+00:00,4436.37,4442.91,4428.22,4429.39,4081,30,0
2026-03-26 15:00:00+00:00,4429.26,4445.31,4419.96,4438.38,5644,30,0
2026-03-26 15:15:00+00:00,4438.47,4453.59,4434.24,4448.0,4461,30,0
2026-03-26 15:30:00+00:00,4447.74,4453.53,4429.18,4453.53,6997,30,0
2026-03-26 15:45:00+00:00,4453.78,4460.43,4436.72,4452.46,6770,30,0
2026-03-26 16:00:00+00:00,4452.5,4456.18,4437.23,4446.45,6527,30,0
2026-03-26 16:15:00+00:00,4446.13,4469.56,4443.94,4459.04,5676,30,0
2026-03-26 16:30:00+00:00,4458.77,4479.18,4458.19,4459.87,6742,30,0
2026-03-26 16:45:00+00:00,4459.92,4469.27,4445.64,4464.77,6867,30,0
2026-03-26 17:00:00+00:00,4464.79,4468.84,4450.71,4455.33,5780,30,0
2026-03-26 17:15:00+00:00,4455.41,4458.18,4448.77,4454.24,5061,30,0
2026-03-26 17:30:00+00:00,4454.32,4454.32,4436.45,4439.89,5132,30,0
2026-03-26 17:45:00+00:00,4439.78,4446.55,4434.01,4438.18,5383,30,0
2026-03-26 18:00:00+00:00,4438.08,4442.62,4425.94,4439.87,4713,30,0
2026-03-26 18:15:00+00:00,4439.58,4439.77,4387.05,4396.49,6368,30,0
2026-03-26 18:30:00+00:00,4396.42,4396.42,4366.67,4381.12,7214,30,0
2026-03-26 18:45:00+00:00,4381.13,4392.28,4378.44,4389.07,5314,30,0
2026-03-26 19:00:00+00:00,4389.01,4402.6,4384.97,4394.66,5024,30,0
2026-03-26 19:15:00+00:00,4394.63,4397.47,4377.2,4382.95,4799,30,0
2026-03-26 19:30:00+00:00,4383.66,4392.72,4377.49,4385.57,4332,30,0
2026-03-26 19:45:00+00:00,4385.51,4390.83,4379.34,4381.43,3960,30,0
2026-03-26 20:00:00+00:00,4381.35,4390.44,4380.01,4388.13,4105,30,0
2026-03-26 20:15:00+00:00,4388.12,4388.17,4367.55,4374.05,4164,30,0
2026-03-26 20:30:00+00:00,4374.17,4395.57,4373.27,4393.16,3413,30,0
2026-03-26 20:45:00+00:00,4393.11,4397.66,4390.59,4394.35,3049,30,0
2026-03-26 21:00:00+00:00,4394.3,4399.16,4382.02,4387.83,2727,30,0
2026-03-26 21:15:00+00:00,4387.78,4392.17,4378.27,4380.49,2705,30,0
2026-03-26 21:30:00+00:00,4381.0,4388.1,4374.97,4378.69,3191,30,0
2026-03-26 21:45:00+00:00,4378.75,4379.9,4358.92,4363.68,5289,30,0
2026-03-26 22:00:00+00:00,4363.96,4413.29,4350.91,4396.82,4066,30,0
2026-03-26 22:15:00+00:00,4396.85,4416.01,4380.0,4404.36,7010,30,0
2026-03-26 22:30:00+00:00,4404.47,4420.55,4397.58,4405.71,4200,30,0
2026-03-26 22:45:00+00:00,4406.43,4409.5,4372.61,4377.98,4175,51,0
2026-03-27 00:00:00+00:00,4378.21,4404.27,4376.61,4401.22,2968,30,0
2026-03-27 00:15:00+00:00,4400.85,4407.49,4394.87,4398.37,1846,30,0
2026-03-27 00:30:00+00:00,4398.32,4415.37,4395.27,4407.17,1426,30,0
2026-03-27 00:45:00+00:00,4406.95,4413.0,4399.95,4411.17,1332,50,0
2026-03-27 01:00:00+00:00,4411.02,4414.22,4390.02,4393.07,1815,55,0
2026-03-27 01:15:00+00:00,4392.62,4401.15,4391.23,4399.2,1307,55,0
2026-03-27 01:30:00+00:00,4398.93,4408.15,4395.97,4400.11,2080,52,0
2026-03-27 01:45:00+00:00,4400.12,4405.87,4396.32,4405.13,1411,50,0
2026-03-27 02:00:00+00:00,4405.17,4411.09,4403.16,4403.93,2251,50,0
2026-03-27 02:15:00+00:00,4403.92,4404.67,4382.53,4391.06,3226,51,0
2026-03-27 02:30:00+00:00,4391.03,4396.31,4387.05,4390.73,3089,50,0
2026-03-27 02:45:00+00:00,4390.74,4390.97,4375.15,4378.27,3568,51,0
2026-03-27 03:00:00+00:00,4378.4,4399.43,4377.07,4393.7,5150,50,0
2026-03-27 03:15:00+00:00,4393.75,4406.53,4391.2,4406.44,4293,51,0
2026-03-27 03:30:00+00:00,4406.43,4420.04,4403.4,4419.31,3791,50,0
